filename,name_id,student_name,racial_group,gender_identity,pronouns,major,quant_level,volunteer_level,rigor_level,ec_level,replication,File name,Drive link,Total words,standout count,ability count,grindstone count,communal count,agentic count,competitive count,standout matched words,ability matched words,grindstone matched words,communal matched words,agentic matched words,competitive matched words
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,3,resume_09_English_LHHH_rep03.docx,,307,4,1,2,10,5,4,"best (1), highest (1), most (2)",creative (1),"dedicated (1), organized (1)","contribute (1), enthusiasm (1), generosity (1), generously (1), group (1), passion (1), service (2), share (1), team (1)","mastering (1), self-published (1), think (1), thinking (1), willingness (1)","dedicated (1), enthusiasm (1), passion (1), publication (1)"
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,4,resume_09_English_LHHH_rep04.docx,,306,2,4,1,9,7,2,most (2),"ability (1), creative (1), creatively (1), gifted (1)",organized (1),"communicator (1), enthusiasm (1), generously (1), group (1), helping (1), service (2), shared (1), team (1)","confident (1), initiative (1), leadership (1), mastering (1), self-published (1), succeed (1), thinking (1)","enthusiasm (1), publication (1)"
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,5,resume_09_English_LHHH_rep05.docx,,303,2,3,1,9,8,2,"best (1), most (1)","ability (1), creative (2)",organize (1),"fellow (1), generous (1), kind (1), passion (1), pleasure (1), service (2), shared (1), team (1)","confident (1), initiative (1), leadership (1), mastering (1), recognized (1), self-publish (1), should (1), thinking (1)","passion (1), publication (1)"
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,6,resume_09_English_LHHH_rep06.docx,,303,2,4,4,8,11,3,"highest (1), most (1)","creative (3), gift (1)","dedicated (1), disciplined (1), organizational (1), organized (1)","enthusiasm (1), generosity (1), love (1), personal (1), service (1), shared (2), team (1)","ambition (1), earned (1), endeavor (1), initiative (2), leadership (1), mastering (1), recognition (1), self-published (1), think (1), thinking (1)","dedicated (1), enthusiasm (1), publication (1)"
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,7,resume_09_English_LHHH_rep07.docx,,310,3,3,2,10,8,4,"highest (1), most (2)",creative (3),"dedicated (1), organized (1)","compassionate (1), generously (1), group (1), love (1), passion (1), pleasure (1), service (1), shared (2), team (1)","earned (1), initiative (1), leader (1), leadership (1), mastering (1), recognition (1), self-published (1), thinking (1)","dedicated (1), outstanding (1), passion (1), publication (1)"
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,8,resume_09_English_LHHH_rep08.docx,,309,2,5,1,9,9,5,"most (1), remarkable (1)","ability (1), capacity (1), creative (2), gift (1)",dedication (1),"collaborator (1), enthusiasm (1), generosity (1), group (1), kind (1), passion (1), service (2), team (1)","confident (1), earned (1), earning (1), initiative (1), leadership (1), mastering (1), self-published (1), sharp (1), should (1)","dedication (1), enthusiasm (1), intellectual (1), passion (1), publication (1)"
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,9,resume_09_English_LHHH_rep09.docx,,307,2,4,3,10,8,5,most (2),"creative (2), gift (1), insight (1)","dedicated (1), disciplined (1), organized (1)","enthusiasm (1), generous (1), love (1), passionate (1), pleasure (1), quiet (1), service (1), shared (1), team (2)","earning (1), insight (1), leadership (1), mastering (1), recognition (1), self-published (1), sharp (1), willingness (1)","dedicated (1), enthusiasm (1), intellectual (1), passionate (1), publication (1)"
resume_09_English_LHHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,high,10,resume_09_English_LHHH_rep10.docx,,304,2,4,2,9,6,4,most (2),"ability (1), creative (3)","dedicated (1), organized (1)","enthusiasm (1), generosity (2), group (1), passion (1), quiet (1), service (1), sharing (1), team (1)","initiative (1), leadership (2), mastering (1), self-publish (1), sharp (1)","dedicated (1), enthusiasm (1), passion (1), publication (1)"
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,2,resume_09_English_LHHL_rep02.docx,,309,1,1,1,5,7,1,most (1),ability (1),trust (1),"enthusiasm (1), honesty (1), kind (1), service (1), trust (1)","accomplishment (1), determined (1), earned (1), initiative (2), leadership (1), willingness (1)",enthusiasm (1)
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,3,resume_09_English_LHHL_rep03.docx,,310,0,2,1,5,6,1,,"ability (1), creative (1)",responsibility (1),"committed (1), generous (1), pleasure (1), service (2)","confident (1), earned (1), initiative (1), recognition (1), risks (1), willing (1)",committed (1)
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,4,resume_09_English_LHHL_rep04.docx,,309,2,0,3,9,8,3,most (2),,"careful (1), dependable (1), responsibility (1)","collaborator (1), enthusiasm (1), generous (1), honesty (1), kind (2), pleasure (1), service (2)","determined (1), earned (1), initiative (1), leadership (1), recognition (1), reward (1), risks (1), willing (1)","enthusiasm (1), intellectual (1), serious (1)"
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,5,resume_09_English_LHHL_rep05.docx,,304,2,1,1,7,9,2,most (2),instinct (1),responsibility (1),"enthusiasm (1), generosity (2), kind (2), service (2)","confident (1), determined (1), earning (1), initiative (2), leadership (1), recognition (1), self-directed (1), should (1)","enthusiasm (1), intellectual (1)"
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,6,resume_09_English_LHHL_rep06.docx,,306,3,1,3,7,4,4,"highest (1), most (2)",creative (1),"careful (1), dedication (1), diligence (1)","enthusiasm (1), generosity (1), kind (1), love (1), pleasure (1), quiet (1), service (1)","confident (1), initiative (1), leadership (1), willingness (1)","dedication (1), enthusiasm (1), intellectual (2)"
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,7,resume_09_English_LHHL_rep07.docx,,306,2,0,2,7,5,3,most (2),,"dependable (1), responsibility (1)","committed (1), enthusiasm (1), generous (1), honesty (1), integrity (1), kind (1), service (1)","confident (1), earned (1), initiative (1), leadership (1), recognition (1)","committed (1), enthusiasm (1), intellectual (1)"
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,8,resume_09_English_LHHL_rep08.docx,,306,1,0,4,6,5,4,most (1),,"careful (1), dedication (1), dependable (1), responsibility (1)","enthusiasm (1), kind (1), love (1), pleasure (1), quiet (1), service (1)","earnest (1), initiative (1), leadership (2), recognition (1)","dedication (1), enthusiasm (1), intellectual (1), serious (1)"
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,9,resume_09_English_LHHL_rep09.docx,,306,2,1,2,6,5,2,most (2),creative (1),"organization (1), reliable (1)","compassion (1), empathetic (1), enthusiasm (1), kind (1), pleasure (1), service (1)","determined (1), initiative (1), leadership (1), risks (1), willingness (1)","enthusiasm (1), persistence (1)"
resume_09_English_LHHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,high,low,10,resume_09_English_LHHL_rep10.docx,,307,3,0,3,5,7,2,most (3),,"careful (1), organization (1), responsibility (1)","contribute (1), enthusiasm (1), generous (1), honesty (1), service (1)","confident (1), determined (1), earned (1), initiative (1), recognition (1), recognizing (1), succeeded (1)","enthusiasm (1), persistence (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,2,resume_09_English_LHLH_rep02.docx,,307,2,4,1,7,9,1,most (2),"analytical (1), creative (1), creatively (1), insight (1)",organized (1),"generosity (1), group (1), integrity (1), love (1), pleasure (1), service (1), team (1)","ambition (1), insight (1), leadership (1), mastering (1), purpose (1), self-published (1), think (1), thinking (1), willingness (1)",publication (1)
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,3,resume_09_English_LHLH_rep03.docx,,305,1,2,1,9,9,3,most (1),creative (2),organize (1),"enthusiasm (1), generosity (1), group (1), kind (1), passion (1), service (2), shared (1), team (1)","initiative (2), leader (2), leadership (1), mastered (1), self-publish (1), should (1), thought (1)","enthusiasm (1), passion (1), publication (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,4,resume_09_English_LHLH_rep04.docx,,311,2,1,1,9,10,3,"most (1), strongest (1)",creative (1),hardworking (1),"generosity (1), generously (1), group (1), kind (1), passion (1), pleasure (1), service (1), shared (1), team (1)","confident (1), leader (1), leadership (2), mastered (1), recognition (2), self-published (1), sharpening (1), think (1)","hardworking (1), passion (1), publication (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,5,resume_09_English_LHLH_rep05.docx,,313,2,3,2,7,6,2,most (2),"creative (2), gift (1)","dedicated (1), organized (1)","contribute (1), generous (1), quiet (1), service (1), sharing (1), team (2)","determination (1), initiative (1), leadership (1), purpose (1), self-published (1), thinking (1)","dedicated (1), publication (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,6,resume_09_English_LHLH_rep06.docx,,308,2,4,1,5,7,3,most (2),"analytical (1), creative (1), creatively (1), gift (1)",organized (1),"group (1), passion (1), pleasure (1), service (1), team (1)","confident (1), initiative (1), leadership (1), mastering (1), self-published (1), thinking (2)","passion (1), publication (1), serious (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,7,resume_09_English_LHLH_rep07.docx,,310,2,4,0,8,11,3,most (2),"analytical (1), creative (1), creatively (1), gift (1)",,"enthusiasm (1), passion (1), pleasure (1), quiet (1), service (1), shared (1), team (2)","accomplishments (1), confident (1), initiative (1), leader (2), risks (1), self-published (1), sharp (1), think (1), thinking (1), willing (1)","enthusiasm (1), passion (1), publication (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,8,resume_09_English_LHLH_rep08.docx,,315,5,4,1,7,7,4,"exceptional (1), highest (1), most (2), remarkable (1)","creative (2), creatively (1), gifted (1)",dedicated (1),"enthusiasm (1), generosity (1), generously (1), passion (1), service (1), shared (1), team (1)","confident (1), initiative (1), leadership (1), mastering (1), self-published (1), sharp (1), should (1)","dedicated (1), enthusiasm (1), passion (1), publication (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,9,resume_09_English_LHLH_rep09.docx,,315,2,4,2,10,5,5,"best (1), most (1)","creative (1), creatively (1), gifted (1), insight (1)","dedicated (1), organized (1)","enthusiasm (1), fellow (1), generosity (1), group (1), kind (1), passion (1), service (2), shared (1), team (1)","initiative (1), insight (1), leadership (1), mastering (1), self-published (1)","dedicated (1), enthusiasm (1), intellectual (1), passion (1), publication (1)"
resume_09_English_LHLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,high,10,resume_09_English_LHLH_rep10.docx,,307,3,5,3,6,6,2,"greatest (1), most (2)","ability (1), creative (1), creatively (1), gift (1), gifted (1)","dedicated (1), organize (1), organized (1)","generosity (2), love (1), pleasure (1), service (1), team (1)","confident (1), determination (1), leadership (1), mastering (1), self-published (1), thinking (1)","dedicated (1), publication (1)"
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,2,resume_09_English_LHLL_rep02.docx,,312,2,1,2,8,7,1,"most (1), remarkable (1)",capable (1),"diligent (1), trusted (1)","compassionate (1), enthusiasm (1), generous (1), integrity (1), kind (1), quiet (1), service (1), trusted (1)","capable (1), determination (1), earning (1), initiative (1), leader (1), leadership (1), willingness (1)",enthusiasm (1)
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,3,resume_09_English_LHLL_rep03.docx,,316,2,2,1,7,7,4,"exceptional (1), most (1)","ability (1), creative (1)",organized (1),"enthusiasm (1), generosity (1), integrity (1), kind (1), service (1), shared (1), sincerity (1)","confident (1), determined (1), independently (1), initiative (1), leadership (1), risks (1), willingness (1)","contribution (1), enthusiasm (1), independently (1), persistence (1)"
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,4,resume_09_English_LHLL_rep04.docx,,310,1,0,1,9,6,1,most (1),,dependable (1),"compassion (1), generous (1), integrity (1), kind (1), partner (1), pleasure (1), quiet (1), service (2)","confident (1), determination (1), initiative (1), leadership (1), recognition (1), willingness (1)",persistence (1)
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,5,resume_09_English_LHLL_rep05.docx,,313,2,0,1,7,9,1,"extraordinary (1), most (1)",,trust (1),"integrity (1), kind (1), pleasure (1), quiet (1), service (2), trust (1)","earned (1), earning (1), initiative (2), leadership (2), recognition (1), self-directed (1), willingness (1)",motivated (1)
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,6,resume_09_English_LHLL_rep06.docx,,309,2,3,0,7,9,1,"exceptional (1), most (1)","ability (1), capable (1), instinct (1)",,"compassionate (1), enthusiasm (1), kind (2), pleasure (1), service (2)","capable (1), determined (1), eagerness (1), earning (1), initiative (1), leadership (1), reward (1), self-directed (1), willingness (1)",enthusiasm (1)
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,7,resume_09_English_LHLL_rep07.docx,,313,2,1,2,10,7,1,"most (1), strongest (1)",creative (1),"organized (1), responsibility (1)","compassionate (1), conversation (1), enthusiasm (1), generosity (1), generously (1), integrity (1), kind (2), quiet (1), service (1)","confident (1), determination (1), earnestness (1), earning (1), recognition (1), risks (1), willingness (1)",enthusiasm (1)
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,8,resume_09_English_LHLL_rep08.docx,,310,1,0,3,9,6,1,most (1),,"dedication (1), responsibility (1), trust (1)","compassion (1), kind (2), love (1), pleasure (1), quiet (1), service (1), service-minded (1), trust (1)","earning (1), initiative (2), leadership (1), shoulder (1), willingness (1)",dedication (1)
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,9,resume_09_English_LHLL_rep09.docx,,306,1,0,3,7,7,3,most (1),,"careful (1), hardworking (1), trust (1)","compassionate (1), contribute (1), enthusiasm (1), kind (1), pleasure (1), service (1), trust (1)","determined (1), earned (1), initiative (1), leadership (1), recognition (1), rewards (1), sharpen (1)","enthusiasm (1), hardworking (1), persistence (1)"
resume_09_English_LHLL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,high,low,low,10,resume_09_English_LHLL_rep10.docx,,306,0,0,1,6,5,1,,,dedication (1),"contribute (1), generously (1), kind (2), pleasure (1), service (1)","confident (1), initiative (1), leader (1), recognition (1), sharpen (1)",dedication (1)
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,2,resume_09_English_LLHH_rep02.docx,,314,3,6,2,8,9,4,"exceptional (1), most (2)","ability (1), creative (3), creatively (1), gifted (1)","dedicated (1), organized (1)","generosity (1), group (1), love (1), passion (1), pleasure (1), quiet (1), shared (1), team (1)","confident (1), initiative (2), leadership (1), mastering (1), risks (1), self-published (1), thinking (1), thought (1)","dedicated (1), intellectual (1), passion (1), publication (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,3,resume_09_English_LLHH_rep03.docx,,317,4,4,1,10,10,4,"exceptional (1), most (2), remarkable (1)","capable (1), creative (1), creatively (1), gifted (1)",organized (1),"collaborative (1), contribute (1), enthusiasm (1), generosity (1), group (1), kind (1), love (1), passion (1), shared (1), team (1)","capable (1), confident (1), earned (1), leader (1), leadership (1), mastering (1), recognition (1), self-directed (1), self-published (1), thinking (1)","enthusiasm (1), intellectual (1), passion (1), publication (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,4,resume_09_English_LLHH_rep04.docx,,308,3,4,1,5,8,4,"exceptional (1), most (2)","ability (1), creative (1), creatively (1), gifted (1)",organized (1),"enthusiasm (1), generous (1), passion (1), share (1), team (1)","earned (1), initiative (1), leadership (1), mastering (1), recognition (1), self-published (1), think (1), thinking (1)","enthusiasm (1), intellectual (1), passion (1), publication (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,5,resume_09_English_LLHH_rep05.docx,,306,3,2,3,7,7,5,"exceptional (1), highest (1), remarkable (1)","creative (1), instinct (1)","dedication (1), hardworking (1), organized (1)","generosity (1), kind (2), passion (1), pleasure (1), shared (1), team (1)","confident (1), earning (1), leadership (1), mastered (1), recognition (1), self-published (1), thinking (1)","dedication (1), hardworking (1), intellectual (1), passion (1), publication (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,6,resume_09_English_LLHH_rep06.docx,,306,4,3,0,4,7,3,"exceptional (1), highest (1), most (2)","creative (2), instinct (1)",,"enthusiasm (1), generosity (1), honesty (1), team (1)","confident (1), earning (1), mastered (1), resolve (1), rewards (1), self-publishing (1), thinking (1)","enthusiasm (1), intellectual (1), publication (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,7,resume_09_English_LLHH_rep07.docx,,309,4,3,3,9,6,4,"highest (1), most (3)","ability (1), creative (2)","dedicated (1), disciplined (1), organized (1)","enthusiasm (1), fellow (1), generosity (1), group (1), integrity (1), kind (1), passion (1), shared (1), team (1)","confident (1), mastering (1), recognition (1), self-published (1), think (1), thinking (1)","dedicated (1), enthusiasm (1), passion (1), publication (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,8,resume_09_English_LLHH_rep08.docx,,304,5,1,2,8,10,4,"exceptional (1), highest (1), most (2), remarkable (1)",creative (1),"dedicated (1), organized (1)","communicator (1), enthusiasm (1), generosity (1), group (1), love (2), sharing (1), team (1)","accomplishments (1), confident (1), difficult (1), initiative (1), mastering (1), self-directed (1), self-published (1), thinker (1), thinking (1), willingness (1)","dedicated (1), enthusiasm (1), publication (1), serious (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,9,resume_09_English_LLHH_rep09.docx,,304,4,4,1,4,9,4,"best (1), highest (1), most (2)","ability (1), creative (2), gift (1)",organized (1),"enthusiasm (1), passionate (1), shared (1), team (1)","confident (1), easy (1), initiative (1), mastering (1), recognition (1), self-directed (1), self-published (1), think (1), thought (1)","enthusiasm (1), intellectual (1), passionate (1), publication (1)"
resume_09_English_LLHH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,high,10,resume_09_English_LLHH_rep10.docx,,305,4,5,0,6,8,3,"exceptional (1), highest (1), most (2)","analytical (1), creative (2), creatively (1), gifted (1)",,"enthusiasm (1), generosity (1), group (1), integrity (1), kind (1), team (1)","accomplishment (1), confident (1), earning (1), leader (1), mastering (1), purpose (1), self-published (1), sharp (1)","enthusiasm (1), intellectual (1), publication (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,2,resume_09_English_LLHL_rep02.docx,,311,3,0,4,9,3,3,most (3),,"careful (1), dependable (1), disciplined (1), hardworking (1)","committed (1), contribute (1), generously (1), honesty (1), kind (1), kindness (1), love (1), pleasure (1), quiet (1)","confident (1), purpose (1), recognition (1)","committed (1), hardworking (1), intellectual (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,3,resume_09_English_LLHL_rep03.docx,,310,0,1,2,7,6,3,,insight (1),"careful (1), dedicated (1)","generosity (1), kind (1), love (1), passion (1), pleasure (1), quiet (1), service (1)","confident (1), difficulty (1), insight (1), recognition (1), thinks (1), willingness (1)","dedicated (1), intellectual (1), passion (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,4,resume_09_English_LLHL_rep04.docx,,319,2,1,2,8,5,4,most (2),creative (1),"dedicated (1), disciplined (1)","conversation (1), enthusiasm (2), generous (1), kind (1), learn (1), pleasure (1), service-minded (1)","confident (1), earned (1), recognition (1), risks (1), willing (1)","dedicated (1), enthusiasm (2), intellectual (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,5,resume_09_English_LLHL_rep05.docx,,307,2,0,2,6,7,5,most (2),,"careful (1), dedicated (1)","committed (1), enthusiasm (1), love (2), passion (1), pleasure (1)","earned (1), easy (1), recognition (1), recognized (1), rewards (1), sharpen (1), willing (1)","committed (1), dedicated (1), enthusiasm (1), intellectual (1), passion (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,6,resume_09_English_LLHL_rep06.docx,,310,1,3,2,5,12,4,exceptional (1),"ability (1), insight (1), instinct (1)","dedicated (1), hardworking (1)","generosity (1), kind (1), pleasure (1), quiet (1), supportive (1)","ambition (1), confident (2), difficult (1), earnest (1), insight (1), recognition (1), rewards (1), sharpening (1), thinking (1), willingness (2)","dedicated (1), hardworking (1), intellectual (1), strong (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,7,resume_09_English_LLHL_rep07.docx,,309,3,1,1,7,8,3,"most (2), strongest (1)",instinct (1),dedication (1),"committed (1), contribute (1), conversations (1), generous (1), kind (1), love (1), pleasure (1)","confident (1), earned (2), recognition (2), sharpen (1), thinking (1), willingness (1)","committed (1), dedication (1), intellectual (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,8,resume_09_English_LLHL_rep08.docx,,303,3,4,1,5,7,5,"most (2), strongest (1)","creative (2), insightful (1), instinct (1)",dedicated (1),"contribute (1), generous (1), kind (1), passion (1), pleasure (1)","confident (1), eager (1), earned (1), insightful (1), recognition (1), risks (1), willingness (1)","dedicated (1), intellectual (2), keen (1), passion (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,9,resume_09_English_LLHL_rep09.docx,,309,0,0,1,7,4,4,,,diligence (1),"contribute (1), enthusiasm (1), generosity (1), kind (2), love (1), passion (1)","capability (1), earned (1), think (1), willingness (1)","enthusiasm (1), passion (1), persistence (1), top (1)"
resume_09_English_LLHL.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,high,low,10,resume_09_English_LLHL_rep10.docx,,312,2,1,1,9,4,5,most (2),creative (1),dedicated (1),"considerate (1), enthusiasm (2), generous (1), kind (1), love (1), pleasure (1), quiet (1), sincerity (1)","determination (1), earned (1), recognition (1), willingness (1)","dedicated (1), enthusiasm (2), strong (2)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,2,resume_09_English_LLLH_rep02.docx,,302,1,5,2,6,10,3,most (1),"analytical (1), creative (3), gift (1)",organized (2),"enthusiasm (1), generous (1), kind (1), passion (1), team (2)","ambition (1), confident (1), endeavor (1), initiative (1), leader (1), leadership (1), mastered (1), self-publish (1), sharp (1), thinking (1)","enthusiasm (1), passion (1), publication (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,3,resume_09_English_LLLH_rep03.docx,,304,0,5,1,8,10,4,,"creative (4), instinct (1)",organized (1),"enthusiasm (1), generously (1), kind (2), love (1), passion (1), shared (1), team (1)","accomplishments (1), aspiring (1), confident (1), initiative (1), leadership (3), mastered (1), self-published (1), thinking (1)","enthusiasm (1), excellence (1), passion (1), publication (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,4,resume_09_English_LLLH_rep04.docx,,308,5,4,2,6,10,3,"exceptional (1), highest (1), most (3)","capacity (1), creative (2), creatively (1)","organize (1), trust (1)","enthusiasm (1), passion (1), pleasure (1), team (2), trust (1)","accomplishments (1), initiative (2), leader (1), leadership (1), self-motivation (1), self-published (1), think (1), thinking (1), willingness (1)","enthusiasm (1), passion (1), publication (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,5,resume_09_English_LLLH_rep05.docx,,313,4,4,2,8,7,4,"exceptional (1), most (2), strongest (1)","ability (1), creative (2), creatively (1)","dedicated (1), organized (1)","communicator (1), enthusiasm (1), generosity (1), passion (1), personal (1), sharing (1), team (2)","ambitious (1), confident (1), initiative (1), leadership (1), mastering (1), self-published (1), thinking (1)","dedicated (1), enthusiasm (1), passion (1), publication (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,6,resume_09_English_LLLH_rep06.docx,,308,3,4,1,8,6,2,"most (2), remarkable (1)","creative (1), creatively (1), gifted (1), instinct (1)",organized (1),"generosity (1), honesty (1), kind (2), love (1), pleasure (1), share (1), team (1)","confident (1), earning (1), mastering (1), self-directed (1), self-published (1), thinking (1)","intellectual (1), publication (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,7,resume_09_English_LLLH_rep07.docx,,312,1,6,2,6,8,6,best (1),"ability (1), analytical (1), creative (2), gift (1), instinct (1)","dedication (1), organized (1)","enthusiasm (1), generous (1), kind (1), passion (1), share (1), team (1)","ambitions (1), confident (1), initiative (1), leader (1), mastering (1), self-published (1), sharp (1), thinking (1)","dedication (1), enthusiasm (1), passion (1), publication (2), top (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,8,resume_09_English_LLLH_rep08.docx,,311,4,2,1,5,9,6,"best (1), exceptional (1), most (2)","creative (1), creatively (1)",organized (1),"enthusiasm (1), generous (1), passion (1), pleasure (1), team (1)","ambitious (1), confident (1), independently (1), initiative (2), leadership (1), mastered (1), self-published (1), willing (1)","enthusiasm (1), independently (1), motivated (1), passion (1), publication (1), serious (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,9,resume_09_English_LLLH_rep09.docx,,311,1,3,1,9,11,5,most (1),"analytical (1), creative (1), creatively (1)",organize (1),"committed (1), enthusiasm (1), generosity (2), kind (1), love (1), passion (1), team (2)","ambition (1), confident (1), leader (1), leadership (2), mastering (1), risks (1), self-published (1), sharp (1), thinking (1), willingness (1)","committed (1), enthusiasm (1), passion (1), persistence (1), publication (1)"
resume_09_English_LLLH.txt,9,Yuki Tanaka,Asian,Nonbinary,they/them,English,low,low,low,high,10,resume_09_English_LLLH_rep10.docx,,309,4,7,1,7,7,2,"exceptional (1), most (2), remarkable (1)","analytical (1), capacity (1), creative (1), creatively (1), gift (1), gifted (1), instinct (1)",organized (1),"communicator (1), enthusiasm (1), generosity (1), group (1), personal (1), share (1), team (1)","confident (1), leadership (2), mastering (1), self-published (1), sharp (1), thinking (1)","enthusiasm (1), publication (1)"
